,file_name,label,label_confidence,group_size
10467,9896_KLESZO_frame_16_Vehicle.txt,Vehicle,1.0,1
10468,945_PENTEKTEST_frame_39_Vulpes_vulpes.txt,Carnivora,1.0,1
10469,122_PENTEKTEST_frame_55_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10470,505_PENTEKTEST_frame_21_Vehicle.txt,Vehicle,1.0,1
10471,376_KLESZO_frame_47_Ovis_orientalis.txt,Artiodactyla,1.0,3
10472,144_PENTEKTEST_frame_66_Cervus_elaphus.txt,Artiodactyla,1.0,1
10473,15_PENTEKTEST_frame_19_Dog.txt,Person,0.5,2
10474,3673_KLESZO_frame_46_Vulpes_vulpes.txt,Carnivora,1.0,1
10475,492_KLESZO_frame_36_Ovis_orientalis.txt,Artiodactyla,1.0,1
10476,127_PENTEKTEST_frame_4_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10477,2_KLESZO_frame_58_Felis_silvestris.txt,Carnivora,1.0,1
10478,379_PENTEKTEST_frame_29_Vehicle.txt,Vehicle,1.0,1
10479,52_PENTEKTEST_frame_41_Sus_scrofa.txt,Artiodactyla,1.0,1
10480,470_PENTEKTEST_frame_37_Vulpes_vulpes.txt,Carnivora,1.0,1
10481,414_PENTEKTEST_frame_25_Person.txt,Person,1.0,1
10482,502_KLESZO_frame_53_Ovis_orientalis.txt,Artiodactyla,1.0,2
10483,475_KLESZO_frame_114_Ovis_orientalis.txt,Artiodactyla,1.0,2
10484,471_KLESZO_frame_129_Ovis_orientalis.txt,Carnivora,1.0,1
10485,19_PENTEKTEST_frame_65_Dog.txt,Carnivora,1.0,1
10486,126_PENTEKTEST_frame_25_Dog.txt,Artiodactyla,1.0,1
10487,569_PENTEKTEST_frame_16_Vehicle.txt,Vehicle,1.0,1
10488,133_PENTEKTEST_frame_10_Canis_lupus.txt,Carnivora,1.0,1
10489,19_PENTEKTEST_frame_14_Dog.txt,Carnivora,1.0,1
10490,27_PENTEKTEST_frame_45_Dog.txt,Person,0.6666666666666666,6
10491,5379_KLESZO_frame_48_Vulpes_vulpes.txt,Carnivora,1.0,1
10492,253_PENTEKTEST_frame_38_Canis_lupus.txt,Carnivora,1.0,1
10493,507_KLESZO_frame_43_Ovis_orientalis.txt,Artiodactyla,1.0,1
10494,141_PENTEKTEST_frame_19_Capreolus_capreolus.txt,Artiodactyla,1.0,2
10495,484_KLESZO_frame_15_Ovis_orientalis.txt,Artiodactyla,1.0,4
10496,12082_KLESZO_frame_119_Sus_scrofa.txt,Artiodactyla,1.0,3
10497,12050_KLESZO_frame_32_Sus_scrofa.txt,Artiodactyla,1.0,1
10498,495_KLESZO_frame_11_Ovis_orientalis.txt,Artiodactyla,1.0,2
