,file_name,label,label_confidence,group_size
7141,51_PENTEKTEST_frame_28_Dog.txt,Person,1.0,3
7142,141_PENTEKTEST_frame_104_Capreolus_capreolus.txt,Animal,0.5,2
7143,486_KLESZO_frame_144_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7144,4360_KLESZO_frame_35_Sus_scrofa.txt,Sus_scrofa,1.0,1
7145,15_PENTEKTEST_frame_22_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
7146,191_PENTEKTEST_frame_59_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7147,23_PENTEKTEST_frame_11_Capreolus_capreolus.txt,Cervus_elaphus,1.0,1
7148,471_KLESZO_frame_146_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7149,3673_KLESZO_frame_55_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7150,129_PENTEKTEST_frame_6_Dog.txt,Person,0.75,4
7151,182_PENTEKTEST_frame_123_Canis_lupus.txt,Canis_lupus,1.0,1
7152,4906_KLESZO_frame_126_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7153,63_PENTEKTEST_frame_34_Canis_lupus.txt,Canis_lupus,1.0,1
7154,4359_KLESZO_frame_23_Sus_scrofa.txt,Sus_scrofa,1.0,1
7155,27_PENTEKTEST_frame_68_Dog.txt,Person,0.8333333333333334,6
7156,476_KLESZO_frame_55_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7157,8_PENTEKTEST_frame_52_Dog.txt,Person,0.6666666666666666,3
7158,91_PENTEKTEST_frame_47_Sus_scrofa.txt,Sus_scrofa,1.0,1
7159,129_PENTEKTEST_frame_44_Dog.txt,Person,0.75,4
7160,1789_KLESZO_frame_23_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7161,91_PENTEKTEST_frame_53_Sus_scrofa.txt,Sus_scrofa,1.0,1
7162,11_PENTEKTEST_frame_48_Dog.txt,Dog,1.0,1
7163,1230_PENTEKTEST_frame_34_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7164,39_PENTEKTEST_frame_62_Capreolus_capreolus.txt,Animal,0.5,2
7165,370_KLESZO_frame_44_Felis_silvestris.txt,Felis_silvestris,1.0,1
7166,126_PENTEKTEST_frame_14_Dog.txt,Dog,1.0,1
7167,144_PENTEKTEST_frame_140_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7168,105_PENTEKTEST_frame_44_Dog.txt,Person,1.0,3
7169,472_KLESZO_frame_115_Ovis_orientalis.txt,Ovis_orientalis,0.6666666666666666,3
7170,51_PENTEKTEST_frame_64_Dog.txt,Dog,1.0,1
7171,492_KLESZO_frame_76_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7172,507_KLESZO_frame_32_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7173,158_PENTEKTEST_frame_5_Ovis_orientalis.txt,Ovis_orientalis,0.5,2
7174,1_KLESZO_frame_82_Felis_silvestris.txt,Felis_silvestris,1.0,1
7175,1159_PENTEKTEST_frame_5_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7176,1130_PENTEKTEST_frame_2_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7177,7_PENTEKTEST_frame_66_Sus_scrofa.txt,Sus_scrofa,1.0,1
7178,53_PENTEKTEST_frame_23_Sus_scrofa.txt,Sus_scrofa,0.5,2
7179,1_PENTEKTEST_frame_3_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7180,703_PENTEKTEST_frame_6_Vehicle.txt,Vehicle,1.0,1
7181,164_PENTEKTEST_frame_60_Dog.txt,Person,0.6666666666666666,3
7182,12209_KLESZO_frame_61_Sus_scrofa.txt,Sus_scrofa,1.0,5
7183,475_KLESZO_frame_52_Ovis_orientalis.txt,Ovis_orientalis,1.0,3
7184,5379_KLESZO_frame_75_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7185,191_PENTEKTEST_frame_53_Canis_lupus.txt,Canis_lupus,1.0,1
7186,1789_KLESZO_frame_26_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7187,391_PENTEKTEST_frame_48_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
7188,569_PENTEKTEST_frame_2_Vehicle.txt,Vehicle,1.0,1
7189,1_KLESZO_frame_12_Felis_silvestris.txt,Felis_silvestris,1.0,1
7190,497_KLESZO_frame_134_Ovis_orientalis.txt,Ovis_orientalis,0.6666666666666666,3
7191,129_PENTEKTEST_frame_9_Dog.txt,Person,0.75,4
7192,236_PENTEKTEST_frame_11_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7193,479_KLESZO_frame_29_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7194,497_KLESZO_frame_58_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7195,65_PENTEKTEST_frame_60_Dog.txt,Person,1.0,3
7196,293_PENTEKTEST_frame_40_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7197,85_PENTEKTEST_frame_62_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
7198,5394_KLESZO_frame_64_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7199,78_KLESZO_frame_22_Felis_silvestris.txt,Felis_silvestris,1.0,1
7200,5354_KLESZO_frame_15_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
7201,502_KLESZO_frame_32_Ovis_orientalis.txt,Ovis_orientalis,0.5,2
7202,193_PENTEKTEST_frame_36_Meles_meles.txt,Meles_meles,1.0,1
7203,18_PENTEKTEST_frame_49_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7204,482_KLESZO_frame_56_Ovis_orientalis.txt,Ovis_orientalis,1.0,3
7205,152_PENTEKTEST_frame_53_Dog.txt,Person,0.6666666666666666,3
7206,193_PENTEKTEST_frame_14_Meles_meles.txt,Meles_meles,1.0,1
7207,57_PENTEKTEST_frame_29_Dog.txt,Person,0.6,5
7208,477_KLESZO_frame_14_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7209,47_PENTEKTEST_frame_34_Ovis_orientalis.txt,Ovis_orientalis,1.0,1
7210,166_PENTEKTEST_frame_70_Canis_lupus.txt,Canis_lupus,1.0,1
7211,109_PENTEKTEST_EMPTY_frame_28_Meles_meles.txt,Meles_meles,1.0,1
7212,120_PENTEKTEST_frame_68_Dog.txt,Person,1.0,2
7213,495_KLESZO_frame_7_Ovis_orientalis.txt,Ovis_orientalis,0.5,2
